Semana,Município,Incidencia
2025-07-27,ABDON BATISTA,0.0
2025-07-27,ITAPIRANGA,0.0
2025-07-27,ITAPEMA,5.246108043595158
2025-07-27,ITAJAÍ,5.495090480099186
2025-07-27,IRINEÓPOLIS,0.0
2025-07-27,IRATI,0.0
2025-07-27,SANTA ROSA DE LIMA,0.0
2025-07-27,IRANI,0.0
2025-07-27,IRACEMINHA,0.0
2025-07-27,IPUMIRIM,0.0
2025-07-27,IPUAÇU,0.0
2025-07-27,IPORÃ DO OESTE,0.0
2025-07-27,IPIRA,0.0
2025-07-27,IOMERÊ,0.0
2025-07-27,INDAIAL,0.0
2025-07-27,IMBUIA,0.0
2025-07-27,IMBITUBA,0.0
2025-07-27,IMARUÍ,0.0
2025-07-27,SIDERÓPOLIS,0.0
2025-07-27,ILHOTA,0.0
2025-07-27,IBIRAMA,0.0
2025-07-27,IBICARÉ,0.0
2025-07-27,HERVAL D'OESTE,0.0
2025-07-27,GUATAMBÚ,0.0
2025-07-27,GUARUJÁ DO SUL,0.0
2025-07-27,GUARAMIRIM,0.0
2025-07-27,ITAPOÁ,3.254043148612151
2025-07-27,ITUPORANGA,0.0
2025-07-27,ITÁ,0.0
2025-07-27,IÇARA,0.0
2025-07-27,RIO DO CAMPO,0.0
2025-07-27,MAREMA,0.0
2025-07-27,MARAVILHA,3.565697985380638
2025-07-27,MARACAJÁ,0.0
2025-07-27,MAJOR GERCINO,0.0
2025-07-27,MAFRA,0.0
2025-07-27,LUZERNA,0.0
2025-07-27,LUIZ ALVES,0.0
2025-07-27,LONTRAS,0.0
2025-07-27,LINDÓIA DO SUL,0.0
2025-07-27,LAURO MÜLLER,0.0
2025-07-27,RIO RUFINO,0.0
2025-07-27,GUARACIABA,0.0
2025-07-27,LAURENTINO,0.0
2025-07-27,LAGUNA,0.0
2025-07-27,LAGES,0.0
2025-07-27,LACERDÓPOLIS,0.0
2025-07-27,JUPIÁ,0.0
2025-07-27,JOSÉ BOITEUX,0.0
2025-07-27,JOINVILLE,0.6472711855904488
2025-07-27,JOAÇABA,0.0
2025-07-27,JARDINÓPOLIS,0.0
2025-07-27,JARAGUÁ DO SUL,1.034639738443074
2025-07-27,SANGÃO,0.0
2025-07-27,JAGUARUNA,0.0
2025-07-27,JABORÁ,0.0
2025-07-27,LAJEADO GRANDE,0.0
2025-07-27,GUABIRUBA,0.0
2025-07-27,GRAVATAL,0.0
2025-07-27,GOVERNADOR CELSO RAMOS,0.0
2025-07-27,CELSO RAMOS,0.0
2025-07-27,CAÇADOR,5.39774644086094
2025-07-27,CAXAMBU DO SUL,0.0
2025-07-27,CATANDUVAS,0.0
2025-07-27,CAPÃO ALTO,0.0
2025-07-27,CAPIVARI DE BAIXO,0.0
2025-07-27,TRÊS BARRAS,0.0
2025-07-27,CAPINZAL,0.0
2025-07-27,CANOINHAS,0.0
2025-07-27,CANELINHA,0.0
2025-07-27,CAMPOS NOVOS,0.0
2025-07-27,CAMPO ERÊ,0.0
2025-07-27,CHAPECÓ,1.1945052757316346
2025-07-27,CAMPO ALEGRE,0.0
2025-07-27,CAIBI,0.0
2025-07-27,BRUSQUE,0.0
2025-07-27,BRAÇO DO NORTE,0.0
2025-07-27,BOTUVERÁ,0.0
2025-07-27,TURVO,0.0
2025-07-27,BOMBINHAS,12.2870249017038
2025-07-27,BOM JESUS DO OESTE,0.0
2025-07-27,BOM JESUS,0.0
2025-07-27,BOM JARDIM DA SERRA,0.0
2025-07-27,BLUMENAU,0.2752243078108659
2025-07-27,BIGUAÇU,0.0
2025-07-27,BENEDITO NOVO,0.0
2025-07-27,CAMBORIÚ,0.8915278112100706
2025-07-27,MASSARANDUBA,0.0
2025-07-27,COCAL DO SUL,0.0
2025-07-27,CORDILHEIRA ALTA,0.0
2025-07-27,SÃO JOAQUIM,0.0
2025-07-27,GASPAR,0.0
2025-07-27,GARUVA,0.0
2025-07-27,GAROPABA,0.0
2025-07-27,GALVÃO,0.0
2025-07-27,FRAIBURGO,0.0
2025-07-27,FORQUILHINHA,0.0
2025-07-27,FORMOSA DO SUL,0.0
2025-07-27,FLORIANÓPOLIS,14.803204458376873
2025-07-27,FLOR DO SERTÃO,0.0
2025-07-27,FAXINAL DOS GUEDES,0.0
2025-07-27,ERVAL VELHO,0.0
2025-07-27,CONCÓRDIA,1.2251148545176112
2025-07-27,SÃO MARTINHO,0.0
2025-07-27,DOUTOR PEDRINHO,0.0
2025-07-27,DIONÍSIO CERQUEIRA,0.0
