Semana,Município,Incidencia
2025-07-20,TIJUCAS,52.55285604559971
2025-07-20,PENHA,0.0
2025-07-20,JAGUARUNA,0.0
2025-07-20,XAVANTINA,0.0
2025-07-20,CAPIVARI DE BAIXO,0.0
2025-07-20,IRINEÓPOLIS,0.0
2025-07-20,ZORTÉA,0.0
2025-07-20,CAXAMBU DO SUL,0.0
2025-07-20,OURO VERDE,0.0
2025-07-20,CHAPECÓ,1.9908421262193907
2025-07-20,BENEDITO NOVO,0.0
2025-07-20,JOAÇABA,0.0
2025-07-20,SÃO MIGUEL DO OESTE,2.2755199563100166
2025-07-20,PIRATUBA,0.0
2025-07-20,ÁGUAS DE CHAPECÓ,0.0
2025-07-20,CELSO RAMOS,0.0
2025-07-20,BIGUAÇU,11.447032038970784
2025-07-20,OURO,0.0
2025-07-20,SÃO PEDRO DE ALCÂNTARA,0.0
2025-07-20,IRANI,0.0
2025-07-20,CAÇADOR,1.349436610215235
2025-07-20,JARDINÓPOLIS,0.0
2025-07-20,ÁGUA DOCE,0.0
2025-07-20,BALNEÁRIO GAIVOTA,0.0
2025-07-20,PINHALZINHO,4.6522447080716445
2025-07-20,BLUMENAU,7.431056310893378
2025-07-20,BOM JESUS DO OESTE,0.0
2025-07-20,IRACEMINHA,0.0
2025-07-20,TIMBÓ,6.501386962552011
2025-07-20,ITAJAÍ,47.05171223584929
2025-07-20,TUNÁPOLIS,0.0
2025-07-20,PASSO DE TORRES,0.0
2025-07-20,BRUSQUE,0.0
2025-07-20,PALMITOS,0.0
2025-07-20,CAMPO ERÊ,0.0
2025-07-20,ITÁ,0.0
2025-07-20,UNIÃO DO OESTE,0.0
2025-07-20,VARGEÃO,0.0
2025-07-20,ITAPOÁ,113.89151020142526
2025-07-20,VARGEM BONITA,0.0
2025-07-20,CAMPO ALEGRE,0.0
2025-07-20,CAIBI,0.0
2025-07-20,URUBICI,0.0
2025-07-20,PAPANDUVA,0.0
2025-07-20,URUSSANGA,0.0
2025-07-20,ITUPORANGA,0.0
2025-07-20,PARAÍSO,0.0
2025-07-20,IÇARA,0.0
2025-07-20,CAMPOS NOVOS,0.0
2025-07-20,ITAPIRANGA,0.0
2025-07-20,PAULO LOPES,0.0
2025-07-20,CAPINZAL,0.0
2025-07-20,XANXERÊ,3.921722420487078
2025-07-20,BOMBINHAS,102.391874180865
2025-07-20,TREZE TÍLIAS,0.0
2025-07-20,JABORÁ,0.0
2025-07-20,ITAPEMA,7.869162065392737
2025-07-20,CANOINHAS,0.0
2025-07-20,VIDEIRA,0.0
2025-07-20,BOTUVERÁ,0.0
2025-07-20,TROMBUDO CENTRAL,0.0
2025-07-20,PASSOS MAIA,0.0
2025-07-20,PALMA SOLA,0.0
2025-07-20,CANELINHA,0.0
2025-07-20,VIDAL RAMOS,0.0
2025-07-20,TUBARÃO,0.0
2025-07-20,BRAÇO DO NORTE,0.0
2025-07-20,PALHOÇA,13.100178331459867
2025-07-20,ÁGUAS FRIAS,0.0
2025-07-20,TAIÓ,0.0
2025-07-20,CONCÓRDIA,0.0
2025-07-20,JOSÉ BOITEUX,0.0
2025-07-20,BARRA VELHA,15.339776039269827
2025-07-20,POMERODE,0.0
2025-07-20,BALNEÁRIO RINCÃO,0.0
2025-07-20,CORUPÁ,39.24903512788644
2025-07-20,BALNEÁRIO PIÇARRAS,7.097987720481243
2025-07-20,PONTE ALTA,0.0
2025-07-20,CORREIA PINTO,0.0
2025-07-20,SÃO LOURENÇO DO OESTE,0.0
2025-07-20,NOVA TRENTO,0.0
2025-07-20,AGRONÔMICA,0.0
2025-07-20,CORONEL MARTINS,0.0
2025-07-20,SÃO JOSÉ DO CEDRO,0.0
2025-07-20,CORONEL FREITAS,0.0
2025-07-20,BRAÇO DO TROMBUDO,0.0
2025-07-20,NOVO HORIZONTE,0.0
2025-07-20,CORDILHEIRA ALTA,0.0
2025-07-20,IPUAÇU,0.0
2025-07-20,BARRA BONITA,0.0
2025-07-20,SÃO JOÃO DO OESTE,0.0
2025-07-20,IPIRA,0.0
2025-07-20,SÃO MIGUEL DA BOA VISTA,0.0
2025-07-20,JOINVILLE,30.421745722751098
2025-07-20,ANGELINA,0.0
2025-07-20,PORTO BELO,39.673952246988385
2025-07-20,BALNEÁRIO ARROIO DO SILVA,0.0
2025-07-20,IOMERÊ,0.0
2025-07-20,ORLEANS,0.0
2025-07-20,BELMONTE,0.0
2025-07-20,COCAL DO SUL,0.0
2025-07-20,PLANALTO ALEGRE,0.0
2025-07-20,CRICIÚMA,0.4327355812504327
2025-07-20,BANDEIRANTE,0.0
2025-07-20,JUPIÁ,0.0
2025-07-20,DONA EMMA,0.0
2025-07-20,LACERDÓPOLIS,0.0
2025-07-20,SÃO JOSÉ,30.2704508209555
2025-07-20,PONTE SERRADA,0.0
2025-07-20,SÃO JOÃO DO ITAPERIÚ,0.0
2025-07-20,SÃO JOÃO BATISTA,0.0
2025-07-20,ÁGUAS MORNAS,0.0
2025-07-20,IPUMIRIM,0.0
2025-07-20,SÃO LUDGERO,0.0
2025-07-20,NOVA VENEZA,0.0
2025-07-20,IPORÃ DO OESTE,0.0
2025-07-27,PASSOS MAIA,0.0
2025-07-27,ITAPEMA,5.246108043595158
2025-07-27,LUIZ ALVES,0.0
2025-07-27,GUARAMIRIM,8.601780568577695
2025-07-27,IÇARA,0.0
2025-07-27,PALMA SOLA,0.0
2025-07-27,JUPIÁ,0.0
2025-07-27,LAGUNA,0.0
2025-07-27,IMBUIA,0.0
2025-07-27,RIO NEGRINHO,0.0
2025-07-27,ORLEANS,0.0
2025-07-27,NOVA ERECHIM,0.0
2025-07-27,IPIRA,0.0
2025-07-27,ITUPORANGA,0.0
2025-07-27,PAPANDUVA,0.0
2025-07-27,GUABIRUBA,0.0
2025-07-27,RODEIO,0.0
2025-07-27,LACERDÓPOLIS,0.0
2025-07-27,PORTO UNIÃO,0.0
2025-07-27,INDAIAL,12.61051717132088
2025-07-27,IOMERÊ,0.0
2025-07-27,PARAÍSO,0.0
2025-07-27,ITAPOÁ,104.12938075558883
2025-07-27,PORTO BELO,36.06722931544399
2025-07-27,ITÁ,0.0
2025-07-27,GUARACIABA,0.0
2025-07-27,PALMITOS,0.0
2025-07-27,MAJOR GERCINO,0.0
2025-07-27,LUZERNA,0.0
2025-07-27,LAGES,0.0
2025-07-27,RIQUEZA,0.0
2025-07-27,NOVA TRENTO,0.0
2025-07-27,PASSO DE TORRES,0.0
2025-07-27,ITAPIRANGA,0.0
2025-07-27,POUSO REDONDO,0.0
2025-07-27,MARACAJÁ,0.0
2025-07-27,PONTE SERRADA,0.0
2025-07-27,JABORÁ,0.0
2025-07-27,PRESIDENTE GETÚLIO,0.0
2025-07-27,NAVEGANTES,10.151711691387964
2025-07-27,POMERODE,2.8819274330672355
2025-07-27,OURO VERDE,0.0
2025-07-27,PRESIDENTE NEREU,0.0
2025-07-27,IBICARÉ,0.0
2025-07-27,IMARUÍ,0.0
2025-07-27,NOVO HORIZONTE,0.0
2025-07-27,JOINVILLE,24.596305052437057
2025-07-27,RANCHO QUEIMADO,0.0
2025-07-27,PINHALZINHO,4.6522447080716445
2025-07-27,IRANI,0.0
2025-07-27,JARDINÓPOLIS,0.0
2025-07-27,OURO,0.0
2025-07-27,MODELO,0.0
2025-07-27,LAURENTINO,0.0
2025-07-27,LAURO MÜLLER,0.0
2025-07-27,IPUMIRIM,0.0
2025-07-27,IBIRAMA,0.0
2025-07-27,QUILOMBO,0.0
2025-07-27,PLANALTO ALEGRE,0.0
2025-07-27,PRINCESA,0.0
2025-07-27,PIRATUBA,0.0
2025-07-27,IRACEMINHA,0.0
2025-07-27,ILHOTA,4.921502042423348
2025-07-27,MONDAÍ,0.0
2025-07-27,JOAÇABA,0.0
2025-07-27,LEOBERTO LEAL,0.0
2025-07-27,PALHOÇA,14.367937524826951
2025-07-27,MASSARANDUBA,15.854560828665047
2025-07-27,PERITIBA,0.0
2025-07-27,GUARUJÁ DO SUL,0.0
2025-07-27,RIO DOS CEDROS,0.0
2025-07-27,MARAVILHA,7.131395970761276
2025-07-27,LONTRAS,0.0
2025-07-27,PAULO LOPES,0.0
2025-07-27,ITAJAÍ,61.81976790111585
2025-07-27,IPORÃ DO OESTE,0.0
2025-07-27,IMBITUBA,0.0
2025-07-27,PONTE ALTA,0.0
2025-07-27,GUATAMBÚ,0.0
2025-07-27,RIO DO SUL,0.0
2025-07-27,NOVA VENEZA,0.0
2025-07-27,PENHA,0.0
2025-07-27,JOSÉ BOITEUX,0.0
2025-07-27,JAGUARUNA,0.0
2025-07-27,PAIAL,0.0
2025-07-27,MAREMA,0.0
2025-07-27,LINDÓIA DO SUL,0.0
2025-07-27,IRINEÓPOLIS,0.0
2025-07-27,IPUAÇU,0.0
2025-07-27,JARAGUÁ DO SUL,18.106195422753796
2025-07-27,HERVAL D'OESTE,0.0
2025-07-27,RIO DO OESTE,0.0
2025-07-27,LAJEADO GRANDE,0.0
2025-07-27,MORRO DA FUMAÇA,0.0
2025-07-27,IRATI,0.0
2025-07-27,NOVA ITABERABA,0.0
2025-07-27,SUL BRASIL,0.0
2025-07-27,CUNHA PORÃ,0.0
2025-07-27,BANDEIRANTE,0.0
2025-07-27,CORUPÁ,39.24903512788644
2025-07-27,SÃO JOSÉ DO CEDRO,0.0
2025-07-27,ANGELINA,0.0
2025-07-27,BARRA BONITA,0.0
2025-07-27,CORREIA PINTO,0.0
2025-07-27,SÃO JOÃO BATISTA,0.0
2025-07-27,AGRONÔMICA,0.0
2025-07-27,BARRA VELHA,15.339776039269827
2025-07-27,BALNEÁRIO ARROIO DO SILVA,0.0
2025-07-27,CORONEL MARTINS,0.0
2025-07-27,ÁGUAS MORNAS,0.0
2025-07-27,BELMONTE,0.0
2025-07-27,CORONEL FREITAS,0.0
2025-07-27,SÃO JOÃO DO OESTE,0.0
2025-07-27,CORDILHEIRA ALTA,0.0
2025-07-27,ÁGUAS FRIAS,0.0
2025-07-27,BENEDITO NOVO,0.0
2025-07-27,SÃO LOURENÇO DO OESTE,0.0
2025-07-27,ÁGUAS DE CHAPECÓ,0.0
2025-07-27,SÃO JOÃO DO ITAPERIÚ,0.0
2025-07-27,SÃO JOSÉ,24.00759892696471
2025-07-27,CRICIÚMA,0.8654711625008654
2025-07-27,BALNEÁRIO RINCÃO,0.0
2025-07-27,DOUTOR PEDRINHO,0.0
2025-07-27,SÃO BENTO DO SUL,0.0
2025-07-27,DIONÍSIO CERQUEIRA,0.0
2025-07-27,SÃO BERNARDINO,0.0
2025-07-27,IBIAM,0.0
2025-07-27,BALNEÁRIO BARRA DO SUL,13.436345314074572
2025-07-27,DESCANSO,0.0
2025-07-27,SÃO BONIFÁCIO,0.0
2025-07-27,GRÃO-PARÁ,0.0
2025-07-27,BALNEÁRIO CAMBORIÚ,43.56022737010483
2025-07-27,CURITIBANOS,0.0
2025-07-27,ERMO,0.0
2025-07-27,BALNEÁRIO GAIVOTA,0.0
2025-07-27,SÃO CARLOS,0.0
2025-07-27,CUNHATAÍ,0.0
2025-07-27,SÃO DOMINGOS,0.0
2025-07-27,DONA EMMA,0.0
2025-07-27,BALNEÁRIO PIÇARRAS,10.646981580721866
2025-07-27,BRAÇO DO TROMBUDO,0.0
2025-07-27,CAMPO ERÊ,0.0
2025-07-27,SÃO FRANCISCO DO SUL,28.610666056305792
2025-07-27,BIGUAÇU,20.35027918039251
2025-07-27,CONCÓRDIA,0.0
2025-07-27,SÃO LUDGERO,0.0
2025-07-27,ÁGUA DOCE,0.0
2025-07-27,VIDAL RAMOS,0.0
2025-07-27,BRAÇO DO NORTE,0.0
2025-07-27,CAPIVARI DE BAIXO,0.0
2025-07-27,TIMBÓ,8.668515950069349
2025-07-27,VARGEÃO,0.0
2025-07-27,BRUSQUE,0.0
2025-07-27,CAPINZAL,0.0
2025-07-27,TREZE TÍLIAS,0.0
2025-07-27,VARGEM BONITA,0.0
2025-07-27,CAIBI,0.0
2025-07-27,CANOINHAS,0.0
2025-07-27,TROMBUDO CENTRAL,0.0
2025-07-27,URUSSANGA,0.0
2025-07-27,CAMBORIÚ,0.0
2025-07-27,CANELINHA,0.0
2025-07-27,TUBARÃO,0.0
2025-07-27,ROMELÂNDIA,0.0
2025-07-27,URUBICI,0.0
2025-07-27,CAMPO ALEGRE,0.0
2025-07-27,CAMPOS NOVOS,0.0
2025-07-27,TUNÁPOLIS,0.0
2025-07-27,TIJUCAS,44.4678012693536
2025-07-27,AURORA,0.0
2025-07-27,CAPÃO ALTO,0.0
2025-07-27,VIDEIRA,0.0
2025-07-27,BLUMENAU,7.155832003082512
2025-07-27,COCAL DO SUL,0.0
2025-07-27,SÃO MIGUEL DA BOA VISTA,0.0
2025-07-27,ZORTÉA,0.0
2025-07-27,CHAPECÓ,2.389010551463269
2025-07-27,SÃO MIGUEL DO OESTE,2.2755199563100166
2025-07-27,BOM JARDIM DA SERRA,0.0
2025-07-27,XAXIM,0.0
2025-07-27,CELSO RAMOS,0.0
2025-07-27,SÃO PEDRO DE ALCÂNTARA,0.0
2025-07-27,BOM JESUS,0.0
2025-07-27,XAVANTINA,0.0
2025-07-27,CAÇADOR,0.0
2025-07-27,TAIÓ,0.0
2025-07-27,BOM JESUS DO OESTE,0.0
2025-07-27,CAXAMBU DO SUL,0.0
2025-07-27,TANGARÁ,0.0
2025-07-27,XANXERÊ,3.921722420487078
2025-07-27,BOMBINHAS,98.2961992136304
2025-07-27,CATANDUVAS,0.0
2025-07-27,TIGRINHOS,0.0
2025-07-27,BOTUVERÁ,0.0
2025-07-27,ITAIÓPOLIS,0.0
2025-07-27,UNIÃO DO OESTE,0.0
2025-07-27,GASPAR,0.0
2025-07-27,SÃO JOAQUIM,0.0
2025-07-27,TREZE DE MAIO,0.0
2025-07-27,SANTIAGO DO SUL,0.0
2025-07-27,ALFREDO WAGNER,0.0
2025-07-27,SALTINHO,0.0
2025-07-27,SEARA,0.0
2025-07-27,RIO DO CAMPO,0.0
2025-07-27,APIÚNA,0.0
2025-07-27,FLOR DO SERTÃO,0.0
2025-07-27,ARARANGUÁ,0.0
2025-07-27,MELEIRO,0.0
2025-07-27,SCHROEDER,19.789244545589472
2025-07-27,FORQUILHINHA,0.0
2025-07-27,SÃO MARTINHO,0.0
2025-07-27,GALVÃO,0.0
2025-07-27,SANTO AMARO DA IMPERATRIZ,0.0
2025-07-27,SALTO VELOSO,0.0
2025-07-27,ANCHIETA,0.0
2025-07-27,SANTA HELENA,0.0
2025-07-27,FLORIANÓPOLIS,8.707767328456985
2025-07-27,ARAQUARI,30.794949628260966
2025-07-27,PETROLÂNDIA,0.0
2025-07-27,SAUDADES,0.0
2025-07-27,ALTO BELA VISTA,0.0
2025-07-27,FORMOSA DO SUL,0.0
2025-07-27,GARUVA,21.39380649302027
2025-07-27,RIO DAS ANTAS,0.0
2025-07-27,FRAIBURGO,0.0
2025-07-27,GOVERNADOR CELSO RAMOS,0.0
2025-07-27,MAJOR VIEIRA,0.0
2025-07-27,ARABUTÃ,0.0
2025-07-27,SANTA CECÍLIA,0.0
2025-07-27,ANTÔNIO CARLOS,26.560424966799467
2025-07-27,SANTA ROSA DE LIMA,0.0
2025-07-27,VARGEM,0.0
2025-07-27,ABELARDO LUZ,0.0
2025-07-27,ARROIO TRINTA,0.0
2025-07-27,ANITÁPOLIS,0.0
2025-07-27,GRAVATAL,0.0
2025-07-27,JACINTO MACHADO,0.0
2025-07-27,ENTRE RIOS,0.0
2025-07-27,ABDON BATISTA,0.0
2025-07-27,ARVOREDO,0.0
2025-07-27,ERVAL VELHO,0.0
2025-07-27,MACIEIRA,0.0
2025-07-27,SALETE,0.0
2025-07-27,MAFRA,0.0
2025-07-27,SERRA ALTA,0.0
2025-07-27,FAXINAL DOS GUEDES,0.0
2025-07-27,ASCURRA,0.0
2025-07-27,SANTA TEREZINHA,0.0
2025-07-27,GAROPABA,0.0
2025-07-27,SOMBRIO,0.0
2025-07-27,SANTA TEREZINHA DO PROGRESSO,0.0
2025-08-03,BOMBINHAS,77.8178243774574
2025-08-03,ANITÁPOLIS,0.0
2025-08-03,VIDEIRA,0.0
2025-08-03,BOM JESUS DO OESTE,0.0
2025-08-03,PALHOÇA,11.409832740303754
2025-08-03,PAIAL,0.0
2025-08-03,ANCHIETA,0.0
2025-08-03,MARAVILHA,0.0
2025-08-03,XANXERÊ,0.0
2025-08-03,JAGUARUNA,0.0
2025-08-03,XAVANTINA,0.0
2025-08-03,SANTA ROSA DE LIMA,0.0
2025-08-03,LONTRAS,0.0
2025-08-03,JABORÁ,0.0
2025-08-03,BOM JESUS,0.0
2025-08-03,ITAIÓPOLIS,0.0
2025-08-03,ALTO BELA VISTA,0.0
2025-08-03,UNIÃO DO OESTE,0.0
2025-08-03,ITAPOÁ,81.35107871530377
2025-08-03,PARAÍSO,0.0
2025-08-03,ABDON BATISTA,0.0
2025-08-03,CAMPO ALEGRE,0.0
2025-08-03,VARGEM,0.0
2025-08-03,URUBICI,0.0
2025-08-03,CAMBORIÚ,0.0
2025-08-03,ABELARDO LUZ,0.0
2025-08-03,ITUPORANGA,0.0
2025-08-03,PAPANDUVA,0.0
2025-08-03,MAJOR GERCINO,0.0
2025-08-03,URUSSANGA,0.0
2025-08-03,CAIBI,0.0
2025-08-03,SÃO JOAQUIM,0.0
2025-08-03,LUZERNA,0.0
2025-08-03,VARGEM BONITA,0.0
2025-08-03,ITÁ,0.0
2025-08-03,PALMITOS,0.0
2025-08-03,BRUSQUE,0.0
2025-08-03,ALFREDO WAGNER,0.0
2025-08-03,SÃO MARTINHO,0.0
2025-08-03,VARGEÃO,0.0
2025-08-03,BRAÇO DO NORTE,0.0
2025-08-03,MARACAJÁ,0.0
2025-08-03,LUIZ ALVES,0.0
2025-08-03,IÇARA,0.0
2025-08-03,PALMA SOLA,0.0
2025-08-03,VIDAL RAMOS,0.0
2025-08-03,BOTUVERÁ,0.0
2025-08-03,TREZE DE MAIO,0.0
2025-08-03,SANTA CECÍLIA,0.0
2025-08-03,BIGUAÇU,10.175139590196254
2025-08-03,BOM JARDIM DA SERRA,0.0
2025-08-03,LACERDÓPOLIS,0.0
2025-08-03,LAURENTINO,0.0
2025-08-03,DONA EMMA,0.0
2025-08-03,MONDAÍ,0.0
2025-08-03,BALNEÁRIO PIÇARRAS,7.097987720481243
2025-08-03,BRAÇO DO TROMBUDO,0.0
2025-08-03,NOVA ITABERABA,0.0
2025-08-03,MAJOR VIEIRA,0.0
2025-08-03,NOVA TRENTO,0.0
2025-08-03,JUPIÁ,0.0
2025-08-03,BALNEÁRIO RINCÃO,0.0
2025-08-03,BALNEÁRIO ARROIO DO SILVA,0.0
2025-08-03,MELEIRO,0.0
2025-08-03,BANDEIRANTE,0.0
2025-08-03,ARARANGUÁ,0.0
2025-08-03,NOVA VENEZA,0.0
2025-08-03,BALNEÁRIO GAIVOTA,0.0
2025-08-03,ERMO,0.0
2025-08-03,NAVEGANTES,12.407647622807513
2025-08-03,LAGUNA,0.0
2025-08-03,AURORA,0.0
2025-08-03,IBIAM,0.0
2025-08-03,JACINTO MACHADO,0.0
2025-08-03,LAJEADO GRANDE,0.0
2025-08-03,ARROIO TRINTA,0.0
2025-08-03,MORRO DA FUMAÇA,0.0
2025-08-03,BALNEÁRIO BARRA DO SUL,6.718172657037286
2025-08-03,GRÃO-PARÁ,0.0
2025-08-03,NOVA ERECHIM,0.0
2025-08-03,LAGES,0.0
2025-08-03,BALNEÁRIO CAMBORIÚ,22.851266817104175
2025-08-03,MACIEIRA,0.0
2025-08-03,ARVOREDO,0.0
2025-08-03,XAXIM,0.0
2025-08-03,LAURO MÜLLER,0.0
2025-08-03,JOSÉ BOITEUX,0.0
2025-08-03,APIÚNA,0.0
2025-08-03,ÁGUAS DE CHAPECÓ,0.0
2025-08-03,ASCURRA,0.0
2025-08-03,OURO,0.0
2025-08-03,JARDINÓPOLIS,0.0
2025-08-03,ÁGUA DOCE,0.0
2025-08-03,BENEDITO NOVO,0.0
2025-08-03,RIO DO CAMPO,0.0
2025-08-03,LINDÓIA DO SUL,0.0
2025-08-03,MAREMA,0.0
2025-08-03,BLUMENAU,6.605383387460781
2025-08-03,ZORTÉA,0.0
2025-08-03,OURO VERDE,0.0
2025-08-03,JARAGUÁ DO SUL,15.51959607664611
2025-08-03,ANTÔNIO CARLOS,8.853474988933156
2025-08-03,MODELO,0.0
2025-08-03,RIO DAS ANTAS,0.0
2025-08-03,ORLEANS,0.0
2025-08-03,ANGELINA,0.0
2025-08-03,ARAQUARI,24.19603185077647
2025-08-03,BARRA BONITA,0.0
2025-08-03,AGRONÔMICA,0.0
2025-08-03,PETROLÂNDIA,0.0
2025-08-03,NOVO HORIZONTE,0.0
2025-08-03,JOAÇABA,0.0
2025-08-03,ARABUTÃ,0.0
2025-08-03,BARRA VELHA,21.913965770385467
2025-08-03,ÁGUAS MORNAS,14.781966001478196
2025-08-03,BELMONTE,0.0
2025-08-03,LEOBERTO LEAL,0.0
2025-08-03,MASSARANDUBA,5.284853609555015
2025-08-03,ÁGUAS FRIAS,0.0
2025-08-03,JOINVILLE,23.139944884858547
2025-08-03,ROMELÂNDIA,0.0
2025-08-03,CAMPOS NOVOS,0.0
2025-08-03,MAFRA,0.0
2025-08-03,CORONEL MARTINS,0.0
2025-08-03,SANTO AMARO DA IMPERATRIZ,0.0
2025-08-03,SÃO JOÃO BATISTA,0.0
2025-08-03,PONTE SERRADA,0.0
2025-08-03,HERVAL D'OESTE,0.0
2025-08-03,IPIRA,0.0
2025-08-03,SÃO JOÃO DO ITAPERIÚ,0.0
2025-08-03,CORREIA PINTO,0.0
2025-08-03,RIO DO OESTE,0.0
2025-08-03,CORUPÁ,52.33204683718191
2025-08-03,FORMOSA DO SUL,0.0
2025-08-03,SÃO JOSÉ,22.61585406163342
2025-08-03,PORTO BELO,21.64033758926639
2025-08-03,SAUDADES,0.0
2025-08-03,SÃO JOSÉ DO CEDRO,0.0
2025-08-03,IPORÃ DO OESTE,0.0
2025-08-03,FORQUILHINHA,0.0
2025-08-03,PONTE ALTA,0.0
2025-08-03,IPUMIRIM,0.0
2025-08-03,SANTA TEREZINHA DO PROGRESSO,0.0
2025-08-03,SÃO LUDGERO,0.0
2025-08-03,CONCÓRDIA,0.0
2025-08-03,FRAIBURGO,0.0
2025-08-03,SÃO LOURENÇO DO OESTE,0.0
2025-08-03,PRINCESA,0.0
2025-08-03,POMERODE,2.8819274330672355
2025-08-03,GUATAMBÚ,0.0
2025-08-03,IPUAÇU,0.0
2025-08-03,CORDILHEIRA ALTA,0.0
2025-08-03,SÃO JOÃO DO OESTE,0.0
2025-08-03,RIO DO SUL,0.0
2025-08-03,CORONEL FREITAS,0.0
2025-08-03,SANTIAGO DO SUL,0.0
2025-08-03,IOMERÊ,0.0
2025-08-03,GALVÃO,0.0
2025-08-03,CRICIÚMA,0.4327355812504327
2025-08-03,SÃO FRANCISCO DO SUL,19.073777370870527
2025-08-03,IMBITUBA,0.0
2025-08-03,SÃO BERNARDINO,0.0
2025-08-03,DIONÍSIO CERQUEIRA,0.0
2025-08-03,SÃO BENTO DO SUL,0.0
2025-08-03,QUILOMBO,0.0
2025-08-03,PRESIDENTE NEREU,0.0
2025-08-03,IBIRAMA,0.0
2025-08-03,FAXINAL DOS GUEDES,0.0
2025-08-03,DOUTOR PEDRINHO,0.0
2025-08-03,SERRA ALTA,0.0
2025-08-03,SUL BRASIL,0.0
2025-08-03,ENTRE RIOS,0.0
2025-08-03,SOMBRIO,0.0
2025-08-03,ERVAL VELHO,0.0
2025-08-03,IMARUÍ,0.0
2025-08-03,PRESIDENTE GETÚLIO,0.0
2025-08-03,SEARA,0.0
2025-08-03,DESCANSO,0.0
2025-08-03,CUNHA PORÃ,0.0
2025-08-03,PORTO UNIÃO,0.0
2025-08-03,CAMPO ERÊ,0.0
2025-08-03,IBICARÉ,0.0
2025-08-03,INDAIAL,9.808180022138464
2025-08-03,SÃO DOMINGOS,0.0
2025-08-03,CUNHATAÍ,0.0
2025-08-03,RANCHO QUEIMADO,0.0
2025-08-03,SÃO CARLOS,0.0
2025-08-03,POUSO REDONDO,0.0
2025-08-03,SCHROEDER,14.841933409192103
2025-08-03,IMBUIA,0.0
2025-08-03,CURITIBANOS,0.0
2025-08-03,FLOR DO SERTÃO,0.0
2025-08-03,SÃO BONIFÁCIO,0.0
2025-08-03,FLORIANÓPOLIS,6.792058516196447
2025-08-03,PLANALTO ALEGRE,0.0
2025-08-03,ILHOTA,9.843004084846696
2025-08-03,SÃO MIGUEL DA BOA VISTA,0.0
2025-08-03,CAPINZAL,0.0
2025-08-03,GRAVATAL,0.0
2025-08-03,PERITIBA,0.0
2025-08-03,GUARAMIRIM,15.053115995010966
2025-08-03,SALETE,0.0
2025-08-03,TROMBUDO CENTRAL,0.0
2025-08-03,CATANDUVAS,0.0
2025-08-03,TIGRINHOS,0.0
2025-08-03,PASSOS MAIA,0.0
2025-08-03,CAPÃO ALTO,0.0
2025-08-03,SALTO VELOSO,0.0
2025-08-03,IRINEÓPOLIS,0.0
2025-08-03,IRATI,0.0
2025-08-03,COCAL DO SUL,0.0
2025-08-03,PENHA,2.9940119760479043
2025-08-03,TIJUCAS,32.340219104984435
2025-08-03,CAPIVARI DE BAIXO,0.0
2025-08-03,SALTINHO,0.0
2025-08-03,TIMBÓ,10.835644937586686
2025-08-03,ITAPEMA,3.9345810326963684
2025-08-03,RIQUEZA,0.0
2025-08-03,ITAJAÍ,54.60746164598566
2025-08-03,CANOINHAS,0.0
2025-08-03,GOVERNADOR CELSO RAMOS,11.556685542586386
2025-08-03,PAULO LOPES,0.0
2025-08-03,GUARACIABA,0.0
2025-08-03,GASPAR,0.0
2025-08-03,TANGARÁ,0.0
2025-08-03,CANELINHA,0.0
2025-08-03,RIO NEGRINHO,0.0
2025-08-03,GUABIRUBA,0.0
2025-08-03,TUNÁPOLIS,0.0
2025-08-03,SANTA TEREZINHA,0.0
2025-08-03,CHAPECÓ,2.787178976707147
2025-08-03,IRACEMINHA,0.0
2025-08-03,RIO DOS CEDROS,0.0
2025-08-03,PIRATUBA,0.0
2025-08-03,SÃO MIGUEL DO OESTE,4.551039912620033
2025-08-03,GUARUJÁ DO SUL,0.0
2025-08-03,PASSO DE TORRES,0.0
2025-08-03,CELSO RAMOS,0.0
2025-08-03,CAXAMBU DO SUL,0.0
2025-08-03,GAROPABA,0.0
2025-08-03,SÃO PEDRO DE ALCÂNTARA,0.0
2025-08-03,TREZE TÍLIAS,0.0
2025-08-03,GARUVA,21.39380649302027
2025-08-03,ITAPIRANGA,0.0
2025-08-03,CAÇADOR,0.0
2025-08-03,TUBARÃO,0.0
2025-08-03,RODEIO,0.0
2025-08-03,IRANI,0.0
2025-08-03,TAIÓ,0.0
2025-08-03,SANTA HELENA,0.0
2025-08-03,PINHALZINHO,4.6522447080716445
2025-08-10,MONDAÍ,0.0
2025-08-10,SERRA ALTA,0.0
2025-08-10,QUILOMBO,0.0
2025-08-10,VARGEM,0.0
2025-08-10,SALETE,0.0
2025-08-10,ROMELÂNDIA,0.0
2025-08-10,MAJOR GERCINO,0.0
2025-08-10,SEARA,0.0
2025-08-10,MACIEIRA,0.0
2025-08-10,RODEIO,0.0
2025-08-10,MAJOR VIEIRA,0.0
2025-08-10,SAUDADES,0.0
2025-08-10,SCHROEDER,14.841933409192103
2025-08-10,SANTA CECÍLIA,0.0
2025-08-10,SANTA TEREZINHA,0.0
2025-08-10,SANTA TEREZINHA DO PROGRESSO,0.0
2025-08-10,RIO DOS CEDROS,0.0
2025-08-10,MARAVILHA,0.0
2025-08-10,RIO DO SUL,0.0
2025-08-10,RIO DO CAMPO,0.0
2025-08-10,SANTA ROSA DE LIMA,0.0
2025-08-10,SANTA HELENA,41.203131437989285
